Orbital_Period_days,Orbital_Period_days_weight,Transit_Epoch_BKJD,Transit_Epoch_BKJD_weight,Transit_Epoch_BJD,Transit_Epoch_BJD_weight,Impact_Parameter,Impact_Parameter_weight,Transit_Duration_hrs,Transit_Duration_hrs_weight,Transit_Depth_ppm,Transit_Depth_ppm_weight,Planet-Star_Radius_Ratio,Planet-Star_Radius_Ratio_weight,Fitted_Stellar_Density_g/cm**3,Fitted_Stellar_Density_g/cm**3_weight,Planetary_Radius_Earth_radii,Planetary_Radius_Earth_radii_weight,Orbit_Semi-Major_Axis_au,Inclination_deg,Equilibrium_Temperature_K,Insolation_Flux_Earth_flux,Insolation_Flux_Earth_flux_weight,Planet-Star_Distance_over_Star_Radius,Planet-Star_Distance_over_Star_Radius_weight,Stellar_Effective_Temperature_K,Stellar_Surface_Gravity_log10(cm/s**2),Stellar_Metallicity_dex,Stellar_Radius_Solar_radii,Stellar_Mass_Solar_mass,Comment_Encoded,Planetary_Fit_Type_Encoded,Parameters_Provenance_Encoded,TCE_Delivery_Encoded,Quarters_Encoded,Stellar_Parameter_Provenance_Encoded,Exoplanet_Archive_Disposition_Encoded,Log_Orbital_Period,Log_Transit_Depth
0.498434645,216106.46110180108,131.57053,40714.11400056488,2454964.571,998738.84517251,0.288,0.6274527653441746,0.955,7.905574918609661,239.2,10.135490533502297,0.014007,11.731855661780477,4.61376,1.7450821709954147,1.08,5.999969555704888,0.0112,85.79,1676.0,1873.28,1.743345216258524,3.928,4.2881923100178145,4784.0,4.618,0.0,0.708,0.766,631,1,2,2,211,1,2,0.404420993209866,5.481471909645883
2.252976718,119060.42228527872,132.23957,20120.92979438956,2454965.24,997383.608397617,0.157,0.34130640524902844,1.7131,10.995392578831693,467.9,9.39549407325931,0.019552,12.704841833806125,3.8844,1.7154263782281587,1.19,9.153770053880631,0.0281,89.11,795.0,94.26,2.6226976567756335,10.14,2.816659010854115,4039.0,4.708,-0.16,0.559,0.583,28,1,2,2,92,1,0,1.1795704903798354,6.15038952609554
2.75505467,91423.61308934657,133.42201,14113.620532834584,2454966.422,996217.9721006489,0.738,1.0109592519329604,3.426,14.156828506989168,85.5,11.874859124935131,0.009138,4.9266603640166755,0.19983,0.4006233358922176,1.74,1.5675660112014171,0.0419,80.15,1783.0,2387.41,0.6673603961930669,4.31,1.1342095030410284,6257.0,4.063,-0.04,1.748,1.291,37,1,2,2,136,1,2,1.3231028443644406,4.460144413937834
1.28805834,79499.72981644444,131.9914,13618.604839701095,2454964.991,996120.956356739,0.214,0.4514786991204787,3.419,9.996979006780055,92.6,12.184062204714165,0.00872,13.64770106165734,0.27891,1.0857203362554215,1.08,3.4838620562112754,0.0232,85.78,1736.0,2142.23,1.455149122544199,2.9,1.0357135701534326,5631.0,4.33,0.24,1.132,0.998,490,1,2,2,211,1,2,0.8277035714442249,4.539030383483547
2.72288246,80172.3288073256,131.90948,13175.25705264614,2454964.909,995991.6342144205,0.08,0.17621362533641796,2.408,7.973449668626572,152.6,6.521325036144998,0.01112,9.894030221076433,1.69513,1.6635702523435378,1.06,3.028565113479861,0.0374,89.47,1162.0,431.75,0.9898199721342213,8.73,3.9681665263192074,5458.0,4.53,0.12,0.872,0.938,39,1,2,2,211,1,2,1.3144982230787385,5.034351820713572
1.574090323,124748.7660935516,131.86116,19244.575729370943,2454964.861,997270.1623564977,0.071,0.15570392312470557,1.5796,8.209917004193816,224.9,7.397971618295252,0.013129,9.466384791901717,3.50756,1.4967359300982832,0.93,11.624877360655372,0.0236,89.48,998.0,234.92,3.109865904557832,7.72,1.9299965251062239,4313.0,4.662,0.36,0.65,0.731,756,1,2,2,211,1,1,0.9454961990788675,5.420092423473958
0.947738312,97466.54878236004,132.38567,15195.111419442577,2454965.386,996517.2145604641,0.022,0.04721244412291634,1.206,3.485539874090828,202.2,4.533611755688306,0.012562,6.664677067194698,4.78876,0.7454281923303001,0.88,6.285681918525899,0.0164,89.8,1229.0,537.85,1.5901875815794213,6.1,1.3260854154081825,4464.0,4.643,-0.2,0.638,0.654,38,1,2,2,92,1,2,0.6666688594407064,5.314190715704327
13.7872627,63306.10645346016,144.77403,12079.829842892765,2454977.774,995200.2940286925,0.921,1.3425652529097076,5.747,21.443573745374035,75.1,10.430446899087144,0.009753,5.185512716910663,0.04456,0.07804300767509464,1.55,2.2142822398004487,0.1151,83.09,894.0,150.64,1.042923316906885,7.65,1.006578065746946,5691.0,4.139,0.26,1.458,1.068,28,1,2,2,211,1,1,2.693766181838467,4.33204826486764
14.4359459,104354.2710589564,141.51253,19488.024071551383,2454974.513,997108.1532563422,0.613,0.8306239713098578,3.414,16.73501895406155,107.3,10.122539136937782,0.009895,3.122741905126572,1.58394,0.5499429304743245,1.46,20.85672213092617,0.1242,88.65,884.0,144.45,4.086263387248928,25.9,1.106836424484423,6075.0,4.264,0.32,1.352,1.225,41,1,2,2,211,1,1,2.7366989388752425,4.684905154006945
5.95958637,63427.13433310388,135.00822,14811.640069501587,2454968.008,996355.4425779928,0.26,0.568929654437026,2.899,9.663243287493488,133.1,6.932243662414666,0.010427,10.253582178608692,1.92585,1.6691348461561686,1.02,3.09090256750391,0.0646,89.03,897.0,153.48,1.0266210263157447,15.35,2.325752318136302,5452.0,4.535,0.36,0.9,1.012,28,1,2,2,211,1,1,1.9401200429826186,4.898585790287632
16.6146221,59590.214154732406,137.33276,10070.35344864091,2454970.333,994531.0260287442,0.017,0.03728289334682792,2.706,6.0672300046402245,361.2,4.79042799333427,0.017048,7.672758410054847,7.43787,1.4298243280682004,1.49,3.9210398885438025,0.1196,89.98,604.0,31.48,1.2933426575830669,47.7,2.592384638220118,5295.0,4.548,-0.1,0.8,0.825,756,1,2,2,193,1,0,2.8687293582562345,5.892196545449313
5.83892993,124447.22874677826,136.90293,22753.056276619533,2454969.903,997610.5816153886,0.319,0.6860231852858448,1.1066,5.805847719008963,237.4,5.994913580997723,0.014115,8.894690890071454,32.41974,1.1589115079102714,1.19,4.103434885890973,0.0598,89.53,835.0,114.94,1.3137484283661485,38.8,1.5645137216478235,5279.0,4.588,-0.12,0.769,0.839,756,1,2,2,211,1,0,1.9226312764135232,5.473949935191195
2.279523364,117795.59693192139,133.3576,19572.963700074546,2454966.358,997286.3689464214,0.033,0.07127645280303627,1.6202,8.28316758488546,126.8,7.044394876151258,0.010043,8.943820274505043,4.67079,1.5969528075215824,0.87,4.8333155278369855,0.031,89.83,1123.0,374.78,1.5402738111794323,10.87,2.860518396358466,5017.0,4.516,-0.02,0.797,0.76,756,1,2,2,211,1,1,1.1876980959830221,4.850466541943434
3.09756897,46595.71598958673,131.55889,7470.031007148963,2454964.559,992930.0740288135,0.408,0.8947382345304947,4.588,10.24096878219863,83.3,6.216379341462286,0.008516,10.514704254646745,0.21869,1.4263676497928013,1.75,11.666537223654611,0.0463,85.13,1782.0,2380.18,3.6080149968543727,4.8,1.1999988100011278,6329.0,4.026,0.06,1.885,1.374,41,1,2,2,211,1,0,1.4103938637089528,4.4343818650078095
58.0337426,104899.13941684592,138.7412,21153.632495645103,2454971.741,997391.7195328732,0.021,0.0497654003670067,5.584,26.092781765796854,807.1,16.675341783711357,0.025518,19.0721325099032,3.03003,2.907081706101288,3.21,3.0282936595984196,0.2838,89.98,486.0,13.17,1.2962582606572253,81.4,8.479094875173821,5467.0,4.271,0.14,1.152,0.902,756,1,2,2,211,1,1,4.07810918890297,6.694685813239402
14.4252635,67148.82690159563,136.75608,11592.68531628462,2454969.756,995272.902237706,0.013,0.027255764456284706,3.754,10.25672813178234,221.2,6.743856989598389,0.013363,9.719178263928496,2.39353,1.8479263284547751,1.68,3.0545379424967307,0.1122,89.98,773.0,84.28,1.2956170915509644,29.75,11.442177152007034,5467.0,4.271,0.14,1.152,0.902,756,1,2,2,211,1,1,2.7360066523035673,5.40357787720553
26.6757818,101015.6346680344,149.99527,18314.45147851539,2454982.995,996735.7186610446,0.713,0.9295962675318536,2.696,11.327606977984287,474.8,8.992343398396695,0.021384,2.3867130535872043,4.49752,0.37796661975226925,2.69,3.022463898392237,0.169,89.26,630.0,37.15,1.2957779163532996,55.3,1.1918089459690537,5467.0,4.271,0.14,1.152,0.902,756,1,2,2,211,1,1,3.3205577275181892,6.164997597868857
0.868386354,219489.97312460828,132.06741,42711.68556357195,2454965.067,998795.73220529,0.135,0.2967054064713701,1.066,9.638252491981964,488.5,10.712604559049609,0.019749,12.259315877412428,6.3299,1.9277635714647732,1.52,6.079967033776114,0.0163,88.78,1389.0,880.33,1.6870348316519583,6.319,9.574152274124554,4792.0,4.627,0.07,0.704,0.793,117,1,2,2,136,1,1,0.6250751460438931,6.193384461970565
14.7512034,34893.34683489786,137.1559,7005.915552472772,2454970.156,992143.5821976184,0.8759,1.487601387582298,1.25,2.00964387129124,261.1,3.3218719295068184,0.017404,1.8244201515688954,8.85148,0.6634736635314058,1.63,2.2026992021595917,0.1159,88.81,678.0,49.97,0.725358756769084,46.7,1.0021449399105216,5653.0,4.551,-0.04,0.857,0.952,995,2,0,3,212,2,1,2.756916768702032,5.568726110329361
1.480323978,180168.7472152954,131.7553,26184.759217884715,2454964.755,998008.020566969,0.617,0.9376906100971976,1.833,4.980956168212942,166.2,12.98420648631789,0.012369,1.431213964582119,1.08736,0.7324411806597368,1.46,2.085711364084747,0.0249,82.93,1743.0,2180.25,0.7898248378813356,5.01,1.4735275345957581,5996.0,4.342,-0.28,1.081,0.936,506,1,2,2,211,1,2,0.9083891879350362,5.119190700650601
205.385912,47770.988033192625,284.18824,20646.93071789558,2455117.188,994539.4088328701,0.008,0.018693924884182027,8.681,20.187966856371002,1248.7,10.423096708506927,0.030926,12.774310173031507,2.90062,2.5422570693764523,2.11,6.0285379422254675,0.5898,90.0,200.0,0.38,1.5833349930463305,186.32,13.699812386098715,4400.0,4.659,-0.2,0.624,0.646,28,1,2,2,211,1,0,5.32974777546392,7.130658801491738
6.88707073,131364.79880983045,133.17797,24244.24835734127,2454966.178,997821.4270742122,0.696,1.296089567821908,4.4679,29.50970378840776,68.7,17.17470527443262,0.008082,12.629527993008177,0.25585,0.663255554907072,1.3,8.666598222757624,0.072,85.37,1155.0,420.97,2.894449824831232,8.62,1.1051271120260497,5788.0,4.122,0.1,1.474,1.05,41,1,2,2,211,1,1,2.065224802297539,4.244200317766478
1.11431205,103866.56735375558,131.75649,18320.48834869262,2454964.756,997132.4415066129,0.141,0.32118668499397773,2.112,8.655666882061023,160.4,6.573727318611948,0.011562,10.550071176575715,1.03568,1.7611494822231077,1.07,2.6749953443807666,0.0206,88.03,1635.0,1691.99,0.9391014159047764,4.081,2.609328869134448,5776.0,4.554,-0.18,0.849,0.939,588,1,2,2,196,1,2,0.7487294877182609,5.083885755835849
3.42064689,81481.54118447551,132.30629,13401.761158951867,2454965.306,996048.2090997715,0.92,1.4132099844015378,1.767,7.48723631375401,356.8,5.868386630915201,0.021524,4.107023773385476,0.47172,0.06837120387799353,2.27,4.829766034949513,0.0426,82.03,1129.0,382.68,1.8505696253397839,6.63,1.004544596949745,5370.0,4.411,0.14,0.966,0.877,28,1,2,2,92,1,1,1.4862860405843488,5.879974171074619
1.23935745,56800.86574681117,131.85254,8713.575594445123,2454964.853,993927.0390905463,0.932,1.2476570778880265,1.683,4.754217510302757,150.9,3.8891601578795956,0.014238,2.025458201920436,0.1815,0.05776000277389762,1.5,4.687481152417449,0.0216,67.67,1583.0,1488.51,1.8505025566379543,2.45,1.020832707899519,5370.0,4.411,0.14,0.966,0.877,26,1,2,2,92,1,0,0.8061889720382779,5.023222409601727
0.675650404,123617.7271579247,131.68114,19162.87125348734,2454964.681,997262.0598839421,0.03,0.06383191081910393,1.8261,10.29358626196073,200.7,9.378416764100283,0.012949,12.96279492673243,1.03448,2.006437263623052,1.36,2.3050811272667153,0.0153,89.41,2085.0,4473.06,0.7526394433935165,2.923,4.236215387736501,5966.0,4.493,-0.02,0.961,1.049,756,1,2,2,92,1,1,0.5162013908032694,5.3067814449601665
1.407020118,138636.14053423825,131.60897,25950.141612366828,2454964.609,997991.7920467632,0.167,0.37029032851695093,1.3766,8.16482657349688,181.9,7.908633148679233,0.012061,10.759919905304283,4.56518,1.7662361586156354,1.12,8.615318083347164,0.0229,88.78,1350.0,782.45,2.779467252338623,7.817,4.978956738528788,5022.0,4.485,0.18,0.849,0.804,756,1,2,2,211,1,0,0.8783895168881498,5.20893955539682
24.4359956,37316.20852682978,134.8181,6565.341866526425,2454967.818,991758.800509706,0.019,0.043480547308526594,6.254,13.775142841944692,496.6,7.5470555187267765,0.020437,12.319317792515346,0.89551,2.3372889986218923,2.31,2.357138321436858,0.1702,89.96,674.0,48.81,0.7864963359831302,30.46,8.015725484472034,6197.0,4.449,-0.08,1.035,1.096,756,1,2,2,92,1,0,3.2361653204219727,6.20979654142497
17.7337356,38607.52038651802,143.9223,6327.945509806463,2454976.922,990878.1843262621,0.514,0.7060448311706743,5.558,7.2181310150916875,217.3,7.0096283163793505,0.013712,10.532147137224506,0.5825,0.8879851256864179,1.24,3.874988109408967,0.1293,88.62,597.0,29.95,1.2499984792380758,21.31,1.098452453194697,5335.0,4.56,0.12,0.831,0.914,38,1,2,2,211,1,2,2.930325941310596,5.385870263555899
10.06478627,86971.75002376652,135.24121,15068.253634704457,2454968.241,996412.0584334079,0.729,0.9904895080599975,2.86,8.827085662117836,285.7,7.980383268281907,0.016687,3.1629922698985977,1.29391,0.3541816419727357,1.49,3.820500788333346,0.0888,87.81,729.0,66.74,1.2086186225424107,19.06,1.047251705460519,5438.0,4.574,0.02,0.82,0.92,644,1,2,2,211,1,2,2.403767657455637,5.658436372889324
1.12976597,36812.49750460389,132.526,5584.150671294571,2454965.526,990478.363491936,0.338,0.722223837366711,3.096,4.513100623084487,133.7,5.222629013066239,0.010587,8.456797491556037,0.30273,0.7945689224655,0.83,4.36840723272436,0.0196,82.9,1429.0,987.44,1.3330255615487523,2.73,1.3649986367761784,5366.0,4.625,-0.4,0.715,0.793,541,1,2,2,196,1,2,0.7560121004453907,4.903050083416319
16.23191704,363521.18234784796,171.67758,113718.04361450607,2455004.678,999455.2877283846,0.017,0.058826986158762654,7.461,153.4949747703651,501.6,89.56340642772257,0.020452,73.83209354581483,0.35076,4.848760011668365,3.54,10.411659243281964,0.1259,89.94,926.0,174.1,3.599325498396261,16.968,282.7200634280172,5919.0,4.042,-0.2,1.585,1.009,756,1,2,2,211,1,1,2.8467633061034654,6.2197946251094915
15.4126766,29278.697599512376,144.9757,4566.886500890693,2454977.976,987291.7719432148,0.958,1.4255946938673476,3.402,4.3503659847193985,599.8,3.1077623676897863,0.030214,2.5035151509064315,0.182,0.020720735676449234,2.82,4.338444254742866,0.1196,85.83,618.0,34.56,1.2544449236436366,13.17,1.0130759736760317,5240.0,4.555,0.42,0.856,0.958,563,1,2,2,87,1,2,2.798053999662419,6.398262100449925
1.110599919,243627.58195635767,131.57274,45819.052089964105,2454964.573,998885.1385841488,0.214,0.5011730509331755,1.3493,13.656706204379166,157.6,15.15361661442369,0.011346,17.564706955526585,3.73573,2.1960630157541092,1.07,3.566657278910483,0.0195,88.03,1539.0,1320.65,1.190567070549373,6.245,3.9525166560313494,5227.0,4.463,-0.02,0.867,0.796,37,1,2,2,211,1,2,0.7469722288771397,5.066385309200747
21.86965714,116297.25018547167,140.29513,22127.539507434958,2454973.295,997480.8762907542,0.557,0.7651106783414658,5.5177,31.032225947445763,125.5,20.241525917496308,0.01063,4.648426140175646,0.65917,0.7276415943920551,1.51,10.066571996441457,0.1562,88.75,790.0,92.0,3.0045631802803534,25.54,1.6802604004044535,6214.0,4.238,-0.16,1.297,1.059,41,1,2,2,211,1,1,3.12981101623014,4.840242308167575
9.02436414,101278.59758409135,133.54199,18932.614446811764,2454966.542,997189.1474761564,0.014,0.030839206097401487,3.011,14.337894421835992,214.6,10.519497231170769,0.01334,14.253001977244253,2.90361,2.284072533858175,1.62,3.52172890172969,0.085,89.97,939.0,183.39,1.367763649804765,23.21,8.926843772287354,5885.0,4.348,0.0,1.111,1.004,756,1,2,2,211,1,1,2.3050185437496067,5.3734248390348425
17.3408735,62706.37037419219,138.96694,10960.43089682822,2454971.967,994917.9577778336,0.489,0.6599199423731285,3.398,9.284069542957402,159.0,6.11534725614539,0.011797,9.98973932350166,2.59392,1.178641085937256,1.43,3.574989719402815,0.1313,89.19,755.0,76.86,1.367857196413855,34.5,1.5825663486907973,5885.0,4.348,0.0,1.111,1.004,756,1,2,2,211,1,1,2.9091320938293586,5.075173815233827
0.814280672,59565.829844445936,131.64736,9315.783053242294,2454964.647,994329.6069398947,0.701,1.2791972687617434,2.326,4.746918282986382,134.9,4.923333461398217,0.011362,2.865817764366392,0.27024,0.5206752327313097,1.91,1.7363615304979456,0.0185,70.66,2563.0,10224.99,0.6822618318329949,2.116,1.1339756701534556,6366.0,4.167,0.04,1.543,1.273,40,1,2,2,211,1,2,0.5956890651927719,4.911919321157098
0.878855771,211729.00427211585,131.49524,42534.51186211935,2454964.495,998795.7319250368,0.41,0.9090922999362483,1.1014,9.38152186697133,269.7,9.701344767888719,0.015318,13.68971428710173,4.54217,1.2254032417261131,1.57,2.4531205446848308,0.0172,85.88,1864.0,2857.19,0.8852606100809096,5.7,1.5833311041697564,5727.0,4.438,-0.22,0.937,0.877,647,1,2,2,196,1,2,0.6306629591031347,5.601011196620256
17.57704569,135880.086472002,137.73116,25611.38831164416,2454970.731,997870.1011527303,1.25,0.18390477712503228,2.022,7.170164900423409,670.0,7.976126868987974,0.27658,0.04074255369539205,0.32387,0.09239122449376017,27.21,2.538239919262058,0.1239,85.89,673.0,48.33,0.9016783101098204,17.42,1.0127897300698774,5653.0,4.442,-0.32,0.901,0.819,756,1,2,2,193,1,0,2.921926715899164,6.508769136971682
1.00652785,126028.32455804625,131.71627,22980.249679564087,2454964.716,997724.0996899683,0.467,0.626846586928882,1.3175,6.919600228045061,125.9,7.4058275650765975,0.010575,11.433382789776878,2.74581,1.216051436003397,1.03,2.5749958693791988,0.0195,84.93,1815.0,2556.97,0.8657181411658678,5.28,1.8857110869441343,6089.0,4.527,-0.36,0.889,0.971,39,1,2,2,196,1,2,0.6964057905188659,4.843399374720342
1.99566293,32231.971739110122,132.8585,4409.090528055641,2454965.859,987927.3995289173,0.564,1.1677025702165273,4.514,8.26733274954524,197.0,9.292366528480406,0.013185,2.8733846396927745,0.12071,1.3776630187276802,1.11,4.439984286452008,0.0294,78.95,1182.0,462.26,1.3793022718975068,2.94,1.8260842430499993,5235.0,4.595,-0.06,0.771,0.862,40,1,2,2,211,1,2,1.0971655526500548,5.288267030694535
1.400755743,176134.74022488404,132.02177,32581.703273380564,2454965.022,998405.7814965216,0.413,0.9198232073766048,1.0562,7.417086840347346,144.4,7.680792122000526,0.011144,11.034531703113036,7.94542,1.1401897023337584,1.3,3.42104355957882,0.0237,87.48,1628.0,1659.74,1.4267249192032985,9.38,1.8038430922980748,5487.0,4.333,0.12,1.072,0.902,756,1,2,2,211,1,0,0.8757835807021976,4.979488565099419
25.8730914,81190.0754002913,143.28644,12098.537151306244,2454976.286,995256.7752540533,0.196,0.4434409798305985,5.085,11.770697097207153,694.4,8.76759990882089,0.024151,13.21931074286094,1.68678,2.021036880642922,2.88,2.215380476693855,0.1741,89.71,667.0,46.82,0.7627886165890552,39.08,3.8313579676987053,6036.0,4.382,0.02,1.093,1.048,756,1,2,2,165,1,1,3.291125466251534,6.544487219573761
20.2642023,72046.86221085142,135.27919,10490.5980705261,2454968.279,994829.2524308367,0.914,1.4083200505301472,4.664,14.948497692922473,185.3,9.173183228175182,0.015063,5.70602804711875,0.14522,0.08290288745833177,2.12,3.0724557773777974,0.1495,86.42,770.0,82.92,1.3333315716376386,14.66,1.0041086492990545,5937.0,4.251,0.1,1.291,1.084,756,1,2,2,193,1,1,3.057025015657764,5.227358277607543
1.28132831,734147.5918948499,169.665953,364351.2104387173,2455002.666,999879.4444015716,0.926,1.5032461168710918,0.9157,18.31368460281391,525.5,71.00847108761789,0.025924,7.0295059002330635,1.27918,0.08445562164253674,4.52,1.8991564772314384,0.0222,78.89,2215.0,5673.71,0.8268489661226074,4.81,1.0456512979165677,5918.0,3.978,-0.62,1.596,0.881,427,1,2,2,196,1,0,0.8247578654307165,6.26625133157403
7.44136102,52663.05939037403,137.74695,10145.052157556593,2454970.747,994555.2011486222,0.862,1.2420748261242909,4.554,10.492979757971634,79.7,6.226523808284863,0.009401,3.248780046637872,0.09956,0.16444672980777156,1.33,3.0930160146176924,0.0767,82.53,1075.0,315.02,1.3334162156496185,6.63,1.0693538564811067,5937.0,4.251,0.1,1.291,1.084,756,1,2,2,193,1,1,2.1331435539009838,4.390738575275903
99.2532336,51393.174557223334,148.53067,8784.362987538978,2454981.531,993219.3557498658,0.947,1.3946976129896402,7.208,15.946650567537084,538.0,8.790772411183562,0.027854,3.611890481170987,0.1428,0.04220710717006949,2.17,9.434697942156657,0.3869,88.71,300.0,1.93,2.64382999644584,42.1,1.0071760430116647,5010.0,4.623,-0.16,0.715,0.798,756,1,2,2,211,1,1,4.607699321028082,6.289715570908998
3.84933401,66910.82052888133,134.43526,12095.55482065082,2454967.435,995547.3503432585,0.591,0.811813901397215,2.299,7.321605629367314,503.9,5.687326581897627,0.021409,9.714061715943132,1.55651,0.7276028605985069,2.12,2.5542115482758603,0.048,86.83,1147.0,408.84,0.8279626207411275,10.68,1.1124988665115616,5984.0,4.521,-0.2,0.906,0.993,38,1,2,2,87,1,2,1.578841377994704,6.22436038986487
119.0833042,103633.30896994741,163.56212,24844.015746168123,2454996.562,997391.7458348534,1.257,0.0204005611262736,2.558,6.913468419840186,2951.0,7.8903120767087,0.326228,0.005297078271061653,4.57203,0.005916889021445717,22.19,5.778612701192288,0.4106,89.52,240.0,0.78,1.52941138638743,150.8,1.0013270252316309,4412.0,4.662,-0.2,0.623,0.65,62,1,2,2,211,1,0,4.788185703602193,7.990238185720363
27.8813154,35351.815518169664,134.51369,6964.384045697172,2454967.514,992247.8349041591,0.168,0.3684231098783972,6.346,9.793115513702402,209.2,6.417136764876759,0.013372,10.463896765499651,0.91918,1.7247657565310397,1.54,2.298503672092607,0.1832,89.71,681.0,50.86,0.824711513785821,33.55,3.3549888440120923,6434.0,4.414,-0.36,1.055,1.048,756,1,2,2,211,1,0,3.363194860078801,5.348059458442851
6.4802138,72469.23768293162,132.8598,12448.378736086424,2454965.86,995725.0152307505,0.725,0.9440108275927163,3.27,10.092493819552832,142.0,5.966350999082023,0.011743,2.301386042038472,0.5535,0.34722272897964485,1.26,4.499983321487552,0.0662,86.12,934.0,180.05,1.7369254125658664,10.71,1.0298067279585494,5496.0,4.417,0.14,0.983,0.92,28,1,2,2,200,1,1,2.0122613744656035,4.962844630259907
7.50790041,37103.92525785277,138.7047,6624.320987409296,2454971.705,991598.5791589812,0.795,1.327211927988631,5.646,9.165502031763577,145.0,5.141817568668348,0.012157,3.01611593402691,0.08891,0.24249550917627652,1.77,4.0227133631666465,0.0825,82.89,1138.0,396.33,1.4558089333648396,6.42,1.069999021767535,6408.0,4.309,0.3,1.337,1.329,41,1,2,2,200,1,0,2.140995191815791,4.983606621708336
21.3910125,83757.89424556239,141.29764,15289.805229637663,2454974.298,996306.9295404841,0.347,0.7244274501522973,3.512,11.402470631531623,645.8,9.75519185947262,0.022958,11.810045706358348,3.71178,1.6187771174486372,1.72,5.2120970763267165,0.1367,89.56,483.0,12.88,1.6019876077609463,44.8,1.9145262918470174,4889.0,4.637,-0.22,0.686,0.759,641,1,2,2,211,1,2,3.1086596506690607,6.472037127702952
14.3832267,76971.95364243405,140.57648,13088.35528974434,2454973.576,995700.7975332084,0.7,1.303538338029534,8.378,32.471817639842406,178.5,17.84968148318374,0.013044,5.555761296888365,0.0819,0.4826504830599492,1.84,2.9677347409114665,0.1188,85.84,889.0,147.78,1.1897578711664165,9.64,1.17560849599182,6115.0,4.249,-0.04,1.291,1.077,756,1,2,2,211,1,1,2.7332777405124147,5.190175207928333
47.3186631,55180.91451649373,170.06035,13254.836403536103,2455003.06,994869.6399418504,0.189,0.40645359823626553,10.465,26.83261588884074,263.4,17.103603630570557,0.014906,18.134707622765777,0.34537,2.124048378937806,2.1,2.999992428589858,0.2627,89.69,598.0,30.22,1.1897624033613772,34.45,8.612426075478272,6115.0,4.249,-0.04,1.291,1.077,756,1,2,2,211,1,1,3.8778178856113534,5.577463107977531
11.12827427,211530.88963450442,139.54417,33547.947867194314,2454972.544,998365.1841442923,0.594,0.9458605703150882,2.6118,22.058643473082082,6057.0,29.40204812036168,0.073529,5.418141743720993,3.77092,1.2021845962205298,4.04,5.855039631353674,0.0781,88.83,408.0,6.52,1.9579544246652232,29.1,1.2226876226802084,3640.0,4.744,0.21,0.503,0.513,756,1,2,2,52,1,1,2.495539443255127,8.709134991587183
2.21571296,126831.72518298062,131.82107,21639.025418446996,2454964.821,997578.1462525233,0.796,1.107093350142679,1.8211,10.173645099244334,285.1,9.196689645928153,0.017229,3.7760102869477894,0.81054,0.2635922140461737,1.7,2.7868791185290354,0.0313,82.3,1283.0,638.56,0.9514690051554112,5.95,1.1442296522754662,5417.0,4.447,-0.08,0.901,0.83,756,1,2,2,92,1,1,1.1680490936020254,5.656341400056065
34.4585495,73463.21789309327,147.82493,13935.461035749251,2454980.825,995757.3510205846,0.626,1.2470123891812697,7.434,25.11423750247734,431.0,10.563613923587951,0.019948,5.197732233048381,0.36979,0.6169348879930445,1.88,2.6857085012361885,0.2039,88.74,559.0,23.05,0.9089108852367189,28.5,1.1220460244758732,6161.0,4.545,-0.5,0.862,0.95,756,1,2,2,211,1,1,3.5683643945640724,6.068425588244111
3.35184041,125953.0055947376,131.64441,20857.38714471442,2454964.644,997488.9732649141,0.091,0.199563556665607,1.9855,10.373460833245257,345.3,8.46316369288158,0.017094,12.66280261436245,3.76628,1.7472938492873427,1.88,2.379742438078274,0.0449,89.6,1294.0,661.69,0.7930028119005869,13.08,3.4420936782661173,6198.0,4.464,-0.16,1.005,1.072,756,1,2,2,136,1,1,1.4705988383849387,5.847305451408376
1.615758517,106920.67427240014,131.68535,17767.26139382492,2454964.685,997043.3482730833,0.234,0.500001886750125,1.734,8.499932652491571,41.7,7.722162775148991,0.005939,11.715839068867712,2.47521,1.8565904624563945,1.31,1.9264683475360855,0.0266,88.08,2158.0,5140.67,0.7848596621106143,6.99,9.844974906500788,5622.0,3.813,-0.52,2.017,0.965,48,1,2,2,211,1,2,0.96155411931883,3.754198920234579
110.3783828,165688.93029879185,175.9317,44927.162788634145,2455008.932,998478.9012203226,0.014,0.042556229192006786,12.211,95.53861015599254,489.8,47.09393599904813,0.020351,49.75791522471723,0.54306,4.038813079563663,3.02,10.41368810569485,0.4756,89.99,473.0,11.82,3.4063287427062985,70.456,67.22448915202776,6342.0,4.242,-0.06,1.359,1.175,41,1,2,2,211,1,0,4.7129332583936945,6.196036712836756
3.4462125,84205.53003272584,132.22894,17839.295312181857,2454965.229,997043.3489263155,0.704,0.9374172304358621,2.101,8.827657365895154,83.5,7.076221197925668,0.008944,2.95995152985889,1.19812,0.38183214541270305,0.7,4.666651555594962,0.0393,85.56,1015.0,251.24,1.4920103696615787,9.09,1.1960513326173934,5374.0,4.555,-0.68,0.721,0.68,756,1,2,2,211,1,1,1.4920526101713032,4.436751534363128
2.005414293,92205.48074436918,133.24526,17734.714676712854,2454966.245,997002.8585480279,0.874,1.2240895380175347,1.934,7.496071715464365,59.5,5.949964697709453,0.008216,2.9346342450394314,0.32148,0.13438322463532398,0.65,4.642842729625592,0.0274,77.66,1216.0,516.85,1.4919728360771265,4.09,1.0763148941765808,5374.0,4.555,-0.68,0.721,0.68,756,1,2,2,211,1,1,1.1004154263711223,4.102643365036796
